gene_symbol	SRR2056323.3most_areads	SRR2056323.3most_aRPKM	SRR2056323.3most_creads	SRR2056323.3most_cRPKM	SRR2056323.3most_3UTR_RE	SRR2056324.3most_areads	SRR2056324.3most_aRPKM	SRR2056324.3most_creads	SRR2056324.3most_cRPKM	SRR2056324.3most_3UTR_RE	SRR2056325.3most_areads	SRR2056325.3most_aRPKM	SRR2056325.3most_creads	SRR2056325.3most_cRPKM	SRR2056325.3most_3UTR_RE	SRR2056326.3most_areads	SRR2056326.3most_aRPKM	SRR2056326.3most_creads	SRR2056326.3most_cRPKM	SRR2056326.3most_3UTR_RE
NUFIP2	9396	58.9030208767142	368	140.070849761784	-1.24974321623101	10468	68.2465589471914	372	147.253412837129	-1.10947286024619	15992	67.1450293791534	629	160.349317924872	-1.25586570832086	18191	74.0165806738655	720	177.873120932787	-1.26492812162045
NUMA1	0	0	1720	139.230369549756	-Inf	0	0	1240	104.387788889066	-Inf	0	0	2564	139.008090155965	-Inf	0	0	2034	106.864722316067	-Inf
NUMB	1208	44.9282663273696	145	77.0487656957508	-0.778148452429259	1218	47.1110191093505	137	75.7078190081664	-0.684377766793598	1786	44.4888016329574	221	78.6514048050016	-0.822030296009612	1960	47.3136749258729	169	58.2857343056569	-0.300885599019017
NUMBL	725	27.0769844651038	148	62.0541459924614	-1.19646052718399	576	22.372126026033	101	44.0405714930603	-0.977130827766819	1698	42.473348577662	394	110.642463334638	-1.38127542236067	1636	39.6573301286355	312	84.9066225702598	-1.09828953237784
NUP107	288	4.71378888971196	258	137.093665858646	-4.86213095762221	281	4.78306678703176	247	136.495118941731	-4.83476961500502	504	5.52490358940385	311	110.681388662242	-4.32431955027195	513	5.44970369372067	362	124.848732654721	-4.51785957511742
NUP133	2007	70.8169495925483	348	148.227149243254	-1.06564310871069	2040	74.8587369452607	352	155.924248718476	-1.05860269600302	3318	78.4120398149661	528	150.62565953606	-0.94182046262717	3513	80.4536732148075	617	170.573499799268	-1.08416333215163
NUP153	0	0	2411	121.955357556879	-Inf	2	37.209195716909	2455	129.145017179564	-1.79526086900845	1	11.9815865540048	3857	130.66817909179	-3.44701699043515	0	0	4162	136.641818560109	-Inf
NUP155	6358	92.1479905047203	309	164.193576551635	-0.833373078186233	6122	92.2743840854376	314	173.520110719447	-0.91110077078447	11683	113.406056476185	363	129.187601557537	-0.187969927995383	12520	117.773493655695	471	162.44130685186	-0.463903659212637
NUP160	0	0	1434	88.5622072995387	-Inf	1	0.369627772022275	1454	93.3869457521042	-7.98100392643027	1	0.238044765973605	2287	94.5980038515843	-8.63443302292235	1	0.230685338958084	2519	100.973016909261	-8.77382777924492
NUP205	0	0	580	184.187581899901	-Inf	1	1.86045978584545	646	213.347400293993	-6.84140151402026	1	1.19815865540048	965	205.246704578957	-7.42039629148178	0	0	1028	211.886531336009	-Inf
NUP210	1	2.55564050419404	10504	395.047936213831	-7.27219900419588	1	2.65779969406493	8142	318.455436083118	-6.90471530944301	0	0	12676	319.296267327045	-Inf	0	0	10869	265.315459929536	-Inf
NUP210L	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	2	0.490612481446066	-Inf
NUP214	530	28.8481529530219	189	100.429080803427	-1.79962622839663	418	23.6614256739371	130	71.8395362851214	-1.60224103457369	905	32.9918940102667	268	95.3781741526716	-1.53154756211332	774	27.3439333726036	185	63.8039103345948	-1.22242405799802
NUP35	203	24.9306532480072	123	57.9054335292385	-1.21577804348992	238	30.397443640587	111	54.3450095339066	-0.838197558378019	303	24.922796745058	142	44.7732971228599	-0.845172591367588	355	28.2972256175014	199	60.8058223715041	-1.10354886148746
NUP37	220	10.3298855025166	150	73.1842508019201	-2.82470895166104	252	12.3054033079542	171	86.7650791035197	-2.8178225660758	310	9.74879745863905	183	59.7990092558965	-2.61682540769962	344	10.483568894872	258	81.7003585011731	-2.96221247541098
NUP42	39	11.4375386499176	195	103.617305590837	-3.17941645041961	36	10.9797626705633	199	109.969751697993	-3.32418797463358	68	13.3565227159397	332	118.155051562265	-3.14506494562883	62	11.8015089799212	365	125.883390660147	-3.41504469891275
NUP43	4604	100.688486759371	430	114.244721548872	-0.18222878236834	4522	102.848400386224	466	128.758553495641	-0.324148918813862	8181	119.830512956373	678	120.646272528939	-0.00978802841103473	8864	125.820709667153	742	127.952706670998	-0.0242412614827253
NUP50	5582	93.97029208991	320	97.5790010692268	-0.0543659811744694	5421	94.9079595269905	277	87.843300115771	0.111596830183393	9606	108.307829772054	406	82.9180251294194	0.385379880699062	10422	113.875342846861	456	90.2503960187377	0.335450229913633
NUP62CL	451	33.5241983590328	66	35.0704726615142	-0.0650540402384487	504	38.9614293102261	101	55.8137935753635	-0.518575103387255	474	23.5980832130122	74	26.3357645048422	-0.158353660866067	526	25.3773043380676	63	21.7278181139431	0.22399552165701
NUP85	1	0.789241920412864	459	243.899196236894	-8.27160170191235	0	0	466	257.517106991281	-Inf	3	1.58579822038298	874	311.046732124757	-7.61577832727799	3	1.53677144923547	843	290.738899524667	-7.56367767871947
NUP88	1299	32.4710374075031	8	1.81159326879577	4.16382248848737	1354	35.1988246395166	7	1.6485086710023	4.41629387455688	1534	25.6820034101211	8	1.21332522065871	4.40371954054242	1825	29.6092744682692	7	1.02883714463584	4.84696259963662
NUP93	3	0.0290885911046475	368	195.544453627837	-12.714755574253	2	0.0201675857544222	302	166.888768908513	-13.0145608582422	4	0.0259763394124765	597	212.465559586362	-12.9977432401819	13	0.0818130660116927	563	194.170819018254	-11.2127075128563
NUPR1	16	0.177783687248281	12	1.3333776543621	-2.90689059560852	14	0.161779111812648	31	3.58225176156577	-4.46876948321663	41	0.305121148269687	97	7.21871984930722	-4.56428893245641	48	0.346171291256355	98	7.06766386315058	-4.35167543828141
NUSAP1	3714	252.950032340241	586	311.383287570414	-0.299839091191408	3872	274.252549141888	602	332.67231418187	-0.278596776189689	3605	164.442713935992	539	191.824014433918	-0.222198255328902	4128	182.477958073686	633	218.312839144857	-0.258674770709669
NUTF2	1075	45.8249280239717	530	276.158046715336	-2.59128964550954	1024	45.3958098659033	427	231.383396666798	-2.34965430015629	2054	58.6422051991877	959	334.670140930793	-2.51272857923573	2124	58.7659449181831	1039	351.378564502863	-2.57997392863586
NUTM1	0	0	0	0	NA	0	0	0	0	NA	0	0	2	0.293426609485831	-Inf	0	0	2	0.284354989246291	-Inf
NUTM2E	0	0	14	2.77253988277877	-Inf	0	0	15	3.08932436764005	-Inf	0	0	18	2.3874748114991	-Inf	0	0	20	2.57073698765097	-Inf
NVL	3	1.33062274185309	376	116.643568908186	-6.45386136059435	3	1.38381306385199	312	100.658402286205	-6.18467472777896	7	2.07944890606694	555	115.314113366578	-5.79322404881773	8	2.30304040877162	561	112.957143054788	-5.61609197024666
NWD1	1	0.0437039499902889	4	0.153557798535264	-1.81294619999474	2	0.0909019439338168	2	0.0798480594783455	0.187053800005257	1	0.0292709769234644	2	0.0514231182575312	-0.812946199994743	2	0.0567320621867601	1	0.0249166567830263	1.18705380000526
NXF1	445	80.6839882151799	470	249.744275013813	-1.63009730358839	277	52.2311514201882	300	165.783545273357	-1.66631840732385	821	99.6981340625464	948	337.3824966296	-1.75874671999761	641	75.4333264969322	685	236.246911238905	-1.6470215141063
NXF2	0	0	0	0	NA	0	0	0	0	NA	0	0	2	0.34897824914577	-Inf	0	0	1	0.169094593119761	-Inf
NXF2B	0	0	0	0	NA	0	0	0	0	NA	0	0	2	0.34897824914577	-Inf	0	0	1	0.169094593119761	-Inf
NXF3	5	0.574608678673177	0	0	Inf	0	0	0	0	NA	4	0.307878027083634	1	0.355888709524894	-0.209067256957867	1	0.0745899061727424	1	0.344886001808621	-2.20906725695787
NXN	2013	73.0457004961423	452	149.741602875369	-1.03560383970829	1811	68.3426505510368	344	118.518178950155	-0.794250257966373	3318	80.6387508847623	648	143.779038648057	-0.834308166143205	3159	74.4009349905725	577	124.067416835809	-0.737731621113052
NXPE1	1	0.0192913194062095	0	0	Inf	2	0.0401249414632376	0	0	Inf	1	0.012920474357302	0	0	Inf	1	0.012521023070694	0	0	Inf
NXPE4	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
NXPH1	0	0	0	0	NA	0	0	0	0	NA	1	0.0368664201661685	0	0	Inf	0	0	0	0	NA
NXPH3	48	1.67495814579167	6	0.875029085675131	0.936722168095186	38	1.37901440563317	5	0.758339586621787	0.862721586651409	91	2.1267705651777	22	2.14887150153346	-0.0149148103434149	95	2.15161325575664	13	1.23053076188782	0.806138058285042
NXPH4	0	0	627	47.9346417645625	-Inf	0	0	476	37.8452503445485	-Inf	0	0	1474	75.4737546179616	-Inf	0	0	1246	61.8269569567061	-Inf
NXT2	503	15.6494090700299	73	13.6508602541096	0.197116311048304	506	16.37204611544	86	16.7246907577744	-0.0307448998849937	749	15.6073188329558	102	12.7747926324929	0.288922846610049	794	16.0335003066902	108	13.1080714554998	0.290633975102283
NYAP1	27	2.02098767904884	3	0.875029085675131	1.20765764879742	18	1.40118310231038	2	0.60667166929743	1.20765764879742	102	5.1134804540104	18	3.51633518432749	0.540232987884292	89	4.32382185531059	14	2.65037394868147	0.706111156263902
NYX	0	0	0	0	NA	0	0	1	0.0740235989063177	-Inf	0	0	6	0.286032570254756	-Inf	0	0	3	0.138594772610096	-Inf
OAF	930	45.581423787132	119	63.2331249503059	-0.472234529049291	795	40.5223432807434	81	44.7615572238064	-0.143542624449648	1294	42.4771863037868	185	65.8394112621054	-0.632263230260545	1215	38.6508545314565	159	54.8368742875707	-0.504646028527953
OAS1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OAS2	0	0	0	0	NA	0	0	0	0	NA	1	0.0613391803106046	1	0.0548774956671974	0.160594242002565	0	0	1	0.0531808949353751	-Inf
OAS3	804	7.34208512384075	125	14.8748477239675	-1.01861315321652	789	7.49312287407892	96	11.8805414262415	-0.66496157044106	2193	13.4127714716347	317	25.2649419353848	-0.913529493199176	2066	12.245360294946	285	22.0122917118873	-0.846074129920407
OASL	0	0	0	0	NA	0	0	0	0	NA	0	0	2	0.0591683286617519	-Inf	0	0	3	0.0860086078584462	-Inf
OAT	0	0	4216	353.540918248942	-Inf	0	0	4632	403.952331001693	-Inf	0	0	8500	477.391339261127	-Inf	0	0	9847	535.945841313685	-Inf
OAZ2	1796	105.573425253212	998	243.459607667721	-1.20543570705568	1799	109.977014942036	918	232.89573864629	-1.08248220862189	2239	88.1493065533954	1238	202.270965734426	-1.19826812282123	2503	95.4964029739592	1307	206.942574730685	-1.11571218656666
OAZ3	1	3.83346075629105	8	4.16842334664658	-0.120854394874386	2	7.97339908219479	2	1.08376298204589	2.87914560512561	2	5.13496566600204	12	4.18773898974924	0.294183104404458	0	0	12	4.05827023487426	-Inf
OBP2A	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OBP2B	1	13.4171126470187	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OBSCN	0	0	1	0.53137079790173	-Inf	0	0	4	2.21044727031143	-Inf	0	0	8	2.84710967619915	-Inf	0	0	2	0.689772003617242	-Inf
OBSL1	1	1.85063622717499	16	8.50193276642768	-2.19976951237578	0	0	7	3.868282723045	-Inf	5	6.19737235551971	47	16.72676934767	-1.43243026916605	1	1.20115469595416	22	7.58749203978966	-2.65920113101307
OCA2	0	0	44	4.59418643166398	-Inf	0	0	41	4.45207302838503	-Inf	0	0	54	3.77629770768244	-Inf	0	0	77	5.21824598456351	-Inf
OCEL1	0	0	91	48.3547426090574	-Inf	0	0	86	47.5246163116957	-Inf	0	0	170	60.501080619232	-Inf	0	0	189	65.1834543418293	-Inf
OCIAD1	1963	102.481681424505	704	374.085041722818	-1.86800022761321	2055	111.57329357721	704	389.038719574811	-1.80192200651034	3004	105.037021424797	1013	360.515262748718	-1.77916242772895	3337	113.073291236938	1094	377.305285978631	-1.73847411805232
OCIAD2	0	0	295	156.75438538101	-Inf	4	0.576886755300915	298	164.678321638201	-8.15714679385478	2	0.185761031845035	437	155.523366062379	-9.70946774289321	0	0	466	160.716876842817	-Inf
OCLN	3115	38.046705412347	179	95.1153728244097	-1.32190700102437	2683	34.0802021307921	154	85.1022199069899	-1.32026287310586	4394	35.9447596620143	228	81.1426257716758	-1.17467853141295	4386	34.7700660894842	273	94.1538784937535	-1.43717471591774
OCM	0	0	2	0.696992864780191	-Inf	0	0	0	0	NA	0	0	1	0.23340753027282	-Inf	0	0	0	0	NA
OCRL	3845	106.975216439164	558	82.2719654619387	0.378803783169594	3865	111.830125541099	546	83.7206903630453	0.41765277004195	5542	103.268977732962	598	59.0521051590235	0.806346533432905	5343	96.4827976537115	639	61.1499936008972	0.657919393025373
ODAD1	0	0	9	0.967968046678703	-Inf	0	0	11	1.23036418703206	-Inf	0	0	47	3.38557856536006	-Inf	0	0	41	2.86207000699298	-Inf
ODAD3	0	0	18	4.18195718868115	-Inf	0	0	11	2.65779969406493	-Inf	0	0	53	8.24706606963965	-Inf	0	0	42	6.33336112412195	-Inf
ODAD4	24	1.47373319692654	15	5.4393699920346	-1.88396419875901	15	0.957902635732784	10	3.77120226860564	-1.97707360315049	57	2.34422345621832	33	8.01470992463832	-1.77354020906536	38	1.51449939924655	35	8.23764875941537	-2.44339160737303
ODAM	0	0	0	0	NA	1	0.0409492249268991	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA
ODAPH	4	0.161651959602635	1	0.53137079790173	-1.71682794859513	4	0.168113836070372	0	0	Inf	9	0.243601533854013	1	0.355888709524894	-0.546902947152818	12	0.314760417313289	3	1.03465800542586	-1.71682794859513
ODC1	671	56.4444049288372	1682	752.252782409514	-3.73631505221131	623	54.501557049297	1604	746.044374124026	-3.77489209158727	857	48.2831646243672	2275	681.452735259021	-3.81902145401727	1020	55.689899539693	2440	708.280885714304	-3.66883401374774
ODF1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
ODF2	962	53.3357949026115	268	142.407373837664	-1.41684786121053	851	49.0677048890851	229	126.548106225329	-1.36684022093378	1524	56.5907166579647	373	132.746488652786	-1.23003638728472	1267	45.5930030924006	324	111.743064585993	-1.29330094826662
ODF2L	197	5.52098421193249	76	40.3841806405315	-2.87079288804773	217	6.32459175240412	97	53.6033463050521	-3.08327880380317	393	7.37665302724367	127	45.1978661096615	-2.61521637857408	385	7.00307685656826	128	44.1454082315035	-2.65620255847826
ODF4	0	0	1	0.28246552941092	-Inf	0	0	0	0	NA	0	0	1	0.189182945589549	-Inf	0	0	1	0.18333413780353	-Inf
ODR4	1220	30.5104891507228	104	35.3260687415175	-0.211427898270262	1245	32.3803229269933	102	36.0316895233359	-0.154148927595471	2050	34.3367927805822	127	28.8923068169355	0.249069895041223	2142	34.7685589018083	146	32.1879049536071	0.111264593290819
OGA	6009	189.479271200788	1318	229.659148945073	-0.277454229465249	6418	210.4658796514	1455	263.665810558941	-0.3251241445049	10852	229.184801323255	2196	256.281468239556	-0.161217787714394	11608	237.571743600729	2309	261.138050635671	-0.136449434698432
OGDH	1305	75.390019394443	228	87.402905243436	-0.213307692145181	1078	64.7656291434251	161	64.1858626116681	0.012972815200202	1782	68.9489361869855	292	74.9704987236298	-0.120794706795782	1713	64.2300988492087	251	62.4514645132168	0.0405141126955405
OGDHL	0	0	206	18.963466245529	-Inf	0	0	145	13.8816467726033	-Inf	0	0	284	17.509968686127	-Inf	0	0	234	13.9811934249484	-Inf
OGFOD1	1948	37.7422894388338	490	200.744586169134	-2.41110723631933	2058	41.4674321942593	550	234.332721117938	-2.49850780091715	2867	37.2034750725614	664	182.193285615095	-2.2919605015055	3247	40.8318879549212	756	201.023782855718	-2.29959801433408
OGFOD2	370	32.7678658706067	89	47.292001013254	-0.529314471171242	283	26.0648573957556	69	38.1302154128721	-0.548828714667443	579	34.3432604691523	118	41.9948677239375	-0.290186012093761	490	28.165690147704	101	34.8334861826707	-0.30653604447038
OGFOD3	1334	23.7301004588968	137	42.5004493096314	-0.840759885285919	918	16.9827850520993	95	30.6491930038123	-0.851776018427118	1373	16.3580228756863	154	31.9970692945098	-0.967941384057778	1105	12.7580385256384	156	31.4105424537377	-1.29984231809343
OGFR	0	0	962	146.673435982182	-Inf	0	0	625	99.1011959789835	-Inf	0	0	1663	169.818566244119	-Inf	0	0	1470	145.469388319676	-Inf
OGFRL1	4	1.52250923654113	3586	28.0097604146174	-4.20140675756586	4	1.58337003050677	4243	34.466296920429	-4.44411594798822	3	0.764782120468389	4884	25.5500227316661	-5.06213196896374	1	0.247046001295537	6160	31.2289732040826	-6.98196162027975
OGN	0	0	5	0.162238363325498	-Inf	0	0	4	0.134978944559525	-Inf	0	0	15	0.325980287140396	-Inf	2	0.099524246236202	15	0.315902232611887	-1.66635818826957
OGT	8864	229.040513246362	1028	546.249180242979	-1.25395640123754	8400	225.727427074171	869	480.219669475157	-1.08911277235377	10765	186.30011447356	997	354.821043396319	-0.929463013436453	10404	174.486081003614	950	327.64170171819	-0.909007037368172
OIT3	0	0	1	0.32330391920527	-Inf	1	0.160384464297022	1	0.336227672140744	-1.0679040645018	1	0.103289539258662	1	0.216534696759122	-1.0679040645018	4	0.400384898651387	0	0	Inf
OLA1	1113	20.1596306123953	674	358.143917785766	-4.15099833204939	1231	23.1882483602	639	353.11895143225	-3.92868850267203	1955	23.7165052781768	879	312.826175672382	-3.72139789115818	2190	25.7459786500334	1029	354.887695861071	-3.78494354061492
OLAH	2	0.220857821350102	0	0	Inf	9	1.03358876991414	1	0.398669954109739	1.3743955147815	5	0.36980205413595	0	0	Inf	6	0.430043039292231	0	0	Inf
OLFM1	12	2.3852644705811	90	6.58060020834704	-1.46406993981614	12	2.48061304779393	55	4.18223248861716	-0.753576557011121	45	5.99079327700238	346	16.9439875246007	-1.49995447551467	54	6.96669723653414	318	15.091346874781	-1.1151747973285
OLFM2	1	1.91673037814553	75	9.10663754322535	-2.24827105316205	0	0	90	11.3647995967935	-Inf	0	0	88	7.15642273813859	-Inf	0	0	102	8.03849681138555	-Inf
OLFM3	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OLFML1	5	0.260779643285106	2	0.662573464050305	-1.34524916912198	3	0.162722430248873	1	0.34452958997138	-1.08221476328819	10	0.349317392245037	2	0.443762464963139	-0.345249169121981	15	0.507776766511235	5	1.07510759823058	-1.08221476328819
OLFML2A	0	0	399	4.7894680797678	-Inf	0	0	402	5.01837285110627	-Inf	0	0	615	4.94431384301919	-Inf	0	0	640	4.98622929029507	-Inf
OLFML2B	0	0	65	7.2224622944614	-Inf	0	0	44	5.08448637125465	-Inf	0	0	140	10.4187709165259	-Inf	0	0	128	9.23123443350279	-Inf
OLIG1	0	0	427	16.9500210067366	-Inf	0	0	370	15.274484928169	-Inf	0	0	701	18.6370388484261	-Inf	0	0	639	16.4634598156262	-Inf
OLIG2	0	0	336	13.3377214479239	-Inf	0	0	287	11.8480464172554	-Inf	0	0	616	16.3771981892018	-Inf	0	0	678	17.4682719170494	-Inf
OLR1	1	0.0392313235292944	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
ONECUT1	21	0.47195873632729	2	0.925318113587495	-0.971288703358473	26	0.607687869748514	3	1.44346017867319	-1.2481289087173	51	0.767664465143521	2	0.619737235551971	0.308819215834263	56	0.816865672625444	2	0.600577347977081	0.443748795920371
ONECUT2	3645	13.45494892314	14	7.43919117062422	0.854919237006238	3580	13.7432685191417	18	9.94701271640142	0.466389930558849	6193	15.310949624242	15	5.33833064287341	1.52010319495855	6539	15.6665634602437	17	5.86306203074655	1.41796252654582
OOEP	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OOSP4B	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OPA1	1978	44.1581511078252	1167	19.0832059220851	1.21037620785429	2355	54.6761580157991	1376	23.4002985861366	1.22438493260057	3478	52.0032754178393	1681	18.4104634344443	1.49807655087295	4161	60.2920698860619	2136	22.6704224516102	1.41115698415973
OPALIN	0	0	0	0	NA	0	0	2	0.041039554099532	-Inf	0	0	0	0	NA	0	0	0	0	NA
OPCML	1	0.0106400576106413	0	0	Inf	1	0.011065383341666	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA
OPN1LW	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	1	0.344886001808621	-Inf
OPN1MW	0	0	0	0	NA	0	0	0	0	NA	1	0.049442585504834	0	0	Inf	0	0	1	0.344886001808621	-Inf
OPN1MW2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	1	0.344886001808621	-Inf
OPRK1	2	0.0308439371195832	0	0	Inf	3	0.0481153392891065	0	0	Inf	6	0.0619737235551971	0	0	Inf	10	0.100096224662847	0	0	Inf
OPRL1	0	0	99	3.03957471866098	-Inf	0	0	99	3.16107869791819	-Inf	0	0	214	4.40055982132212	-Inf	0	0	218	4.34422196099669	-Inf
OPRM1	0	0	0	0	NA	0	0	1	0.552611817577857	-Inf	0	0	0	0	NA	0	0	2	0.689772003617242	-Inf
OPTC	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OPTN	432	16.667699966965	128	68.0154621314214	-2.02880771962698	432	17.3339747121186	129	71.2869244675435	-2.04003497505023	713	18.4245964335127	198	70.465964485929	-1.93529357542617	815	20.4092676052312	182	62.769252329169	-1.6208336128707
OR10A6	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10AG1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10C1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10D3	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10G3	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10G4	0	0	1	0.0241423529411042	-Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10G8	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10H1	1	0.0218608760032891	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR10H5	0	0	0	0	NA	1	0.0105788084866117	0	0	Inf	2	0.0136257618127423	0	0	Inf	0	0	0	0	NA
OR10J1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR11G2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR11H4	1	0.101261227524669	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR13A1	3	0.450995383093065	13	0.891047072343514	-0.982388984157995	1	0.156341158474408	10	0.712819841320096	-2.18883986162542	7	0.704799209059104	31	1.4231003186749	-1.01375315506733	3	0.292718371282947	21	0.934231430186571	-1.67426668879566
OR14I1	0	0	0	0	NA	0	0	0	0	NA	1	0.0112856388263781	0	0	Inf	1	0.0109367303556266	0	0	Inf
OR14J1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR1A1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR1B1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	1	0.0765571124893862	-Inf
OR1C1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR1D2	0	0	1	0.0150121540106503	-Inf	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR1I1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR1M1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2A12	4	0.0750345342021318	0	0	Inf	1	0.0195084912881382	0	0	Inf	2	0.0251274097602337	0	0	Inf	8	0.0974022682493414	0	0	Inf
OR2A14	2	0.0958365189072763	0	0	Inf	0	0	0	0	NA	0	0	0	0	NA	1	0.0311013269488131	0	0	Inf
OR2A25	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2A5	0	0	0	0	NA	0	0	1	0.00743291963981403	-Inf	0	0	3	0.0143606710595343	-Inf	0	0	1	0.0046388981465802	-Inf
OR2AG1	0	0	3	0.028900619595086	-Inf	0	0	4	0.0400745241969941	-Inf	0	0	3	0.0193563595379722	-Inf	0	0	4	0.0250105806373511	-Inf
OR2AG2	0	0	7	0.157715849755047	-Inf	0	0	13	0.304609284836157	-Inf	0	0	32	0.48288510041329	-Inf	0	0	27	0.394838004589466	-Inf
OR2B11	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2C3	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2G6	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2H1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	3	0.065476477786975	0	0	Inf
OR2H2	22	0.770193028661216	0	0	Inf	12	0.43689857984629	4	2.21044727031143	-2.33896799818583	88	2.06336519912411	4	1.42355483809958	0.535501119730315	80	1.81779445180278	7	2.41420201266035	-0.409357326077224
OR2I1P	0	0	12	0.181108382186979	-Inf	0	0	15	0.235435012269531	-Inf	0	0	98	0.990603612732678	-Inf	0	0	85	0.832633949810745	-Inf
OR2J3	0	0	0	0	NA	0	0	0	0	NA	1	0.0190486272718677	0	0	Inf	2	0.0369194342158672	0	0	Inf
OR2L13	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	1	0.0440930204843933	-Inf
OR2L2	2	0.0357670447104797	0	0	Inf	4	0.0743935935692949	0	0	Inf	9	0.107798346203975	1	0.355888709524894	-1.72309111940418	9	0.104465636669122	0	0	Inf
OR2L3	0	0	0	0	NA	0	0	0	0	NA	0	0	1	0.0201033331443033	-Inf	0	0	0	0	NA
OR2M2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2M3	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2T2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2T27	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2T33	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2T7	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2V1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR2V2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR3A2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR4D1	0	0	96	1.48477557822916	-Inf	0	0	78	1.25460400544045	-Inf	0	0	170	1.76098246182779	-Inf	0	0	174	1.7466935434538	-Inf
OR4D2	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR4D9	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR4K1	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA
OR4K13	0	0	0	0	NA	0	0	0	0	NA	0	0	0	0	NA	0	0	1	0.00783479221382607	-Inf
OR4K17	0	0	0	0	NA	0	0	1	0.0148362024389589	-Inf	0	0	0	0	NA	0	0	0	0	NA
