,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcript_id,gene_id,gene_name,transcript_name,CP209,GZ209,CP334,GZ334,CP336,GZ336
56,173.897470007064,3.49173767043021,0.39863411589843,8.7592544922068,1.96545921399188e-18,4.07306324613853e-16,ENST00000266970.9,ENSG00000123374.11,CDK2,CDK2-201,19,181,49,430,27,331
57,58.6892003780804,4.39941185821338,0.502796203009169,8.7498907745991,2.13559350032919e-18,4.34799343356495e-16,ENST00000509894.5,ENSG00000112742.10,TTK,TTK-208,7,59,8,144,3,131
58,85.2139683019314,3.99267378774796,0.459189618207548,8.69504368006708,3.46696387374547e-18,6.93120328557783e-16,ENST00000271452.8,ENSG00000143228.13,NUF2,NUF2-201,7,79,19,244,8,167
59,83.9376461647112,3.97224073273008,0.456936746487738,8.69319607858826,3.5238345010693e-18,6.93120328557783e-16,ENST00000260731.5,ENSG00000138160.7,KIF11,KIF11-201,12,111,16,193,6,137
60,75.2854281452624,4.33102935639733,0.499175031959305,8.67637417560263,4.08586331379549e-18,7.90274062609945e-16,ENST00000518068.5,ENSG00000198363.18,ASPH,ASPH-211,9,73,9,132,6,215
61,142.033735801418,3.53352530778193,0.407774343419168,8.66539389936477,4.49954572701491e-18,8.56020133803411e-16,ENST00000340296.8,ENSG00000077380.16,DYNC1I2,DYNC1I2-201,15,116,34,381,26,311
62,128.274609452109,-4.84903663924699,0.559839847033048,-8.661471070602,4.65714721359336e-18,8.71712796995982e-16,ENST00000569188.6,ENSG00000103044.11,HAS3,HAS3-205,298,4,220,21,300,2
63,57.8716811839789,5.08462506395964,0.58730516134642,8.65755215279045,4.82003027632096e-18,8.87880180265155e-16,ENST00000361953.7,ENSG00000111206.13,FOXM1,FOXM1-203,1,55,5,152,5,133
64,95.9863589084369,4.27271555976288,0.495549383462856,8.62217914570999,6.56918260330872e-18,1.19117756424059e-15,ENST00000302251.9,ENSG00000170962.13,PDGFD,PDGFD-201,10,142,17,183,5,164
65,91.9485786889817,3.64638257896776,0.426442151515078,8.55070861548928,1.22335105031953e-17,2.1841521444551e-15,ENST00000393725.6,ENSG00000122203.15,KIAA1191,KIAA1191-202,10,76,17,251,18,199
66,198.334906358374,2.79673254832448,0.327623913500019,8.53641151662856,1.38454618406614e-17,2.43449370698296e-15,ENST00000616552.4,ENSG00000112118.20,MCM3,MCM3-206,58,168,71,450,40,430
67,125.914446038136,-3.73835267757561,0.438309097282915,-8.52903282352504,1.4757631437851e-17,2.55615392292927e-15,ENST00000367858.10,ENSG00000118515.12,SGK1,SGK1-204,315,6,188,31,274,18
68,140.73886954603,4.14119429844052,0.486068153165967,8.51978116950715,1.59855071851982e-17,2.72811486594449e-15,ENST00000229758.8,ENSG00000112029.10,FBXO5,FBXO5-201,8,109,31,438,12,295
69,76.2223125065079,4.04484751214513,0.47498450716277,8.51574620045244,1.65520985777325e-17,2.7838710723853e-15,ENST00000264758.11,ENSG00000087274.19,ADD1,ADD1-201,14,102,6,163,9,133
70,712.61004200099,2.95432996132445,0.349137547187524,8.46179388359416,2.63295577768293e-17,4.36506454285863e-15,ENST00000376588.4,ENSG00000135069.14,PSAT1,PSAT1-202,178,438,193,2134,172,1506
71,140.327385867544,4.59875738520179,0.545488030882195,8.43053765591228,3.44080640703358e-17,5.62402230332743e-15,ENST00000395876.6,ENSG00000100427.16,MLC1,MLC1-202,18,138,6,178,13,459
72,94.2635586269922,4.02310063509252,0.477998866447173,8.41654848471725,3.87738577969755e-17,6.24959194074863e-15,ENST00000366999.9,ENSG00000117650.13,NEK2,NEK2-202,10,58,18,266,9,247
73,108.120916234985,3.46354867809115,0.41391750340499,8.36772702192859,5.87402784263966e-17,9.33809494710044e-15,ENST00000325551.9,ENSG00000119326.15,CTNNAL1,CTNNAL1-201,20,77,27,268,14,275
74,130.910107953332,4.08802095200927,0.489171755511231,8.35702573983835,6.43192703835675e-17,1.00868261189365e-14,ENST00000274063.5,ENSG00000145423.5,SFRP2,SFRP2-201,5,116,25,350,18,290
75,82.3499531141449,3.33358574395278,0.399565966031786,8.34301724208309,7.24186022287591e-17,1.12055717181967e-14,ENST00000242108.9,ENSG00000122547.11,EEPD1,EEPD1-201,19,77,17,241,14,139
76,132.898878791748,3.60159807500239,0.432026227364119,8.33652645807289,7.65047041799051e-17,1.16820670001026e-14,ENST00000650932.1,ENSG00000276043.5,UHRF1,UHRF1-208,20,77,28,387,20,332
77,378.048996275956,2.91971361125089,0.350336900197395,8.33401679813286,7.81448312449761e-17,1.177754242335e-14,ENST00000409240.5,ENSG00000204843.13,DCTN1,DCTN1-203,99,265,134,1006,67,831
78,133.030418878781,2.85284992355492,0.342578648843482,8.32757655267167,8.25140459115191e-17,1.22766090102972e-14,ENST00000438793.8,ENSG00000145730.21,PAM,PAM-206,33,145,43,304,32,226
79,69.1583394296942,-5.02744188670027,0.605838775567767,-8.29831646544702,1.05597078279513e-16,1.55120771320728e-14,ENST00000312719.10,ENSG00000249853.9,HS3ST5,HS3ST5-201,240,3,135,5,86,4
80,100.366920212731,3.32973500696318,0.402480523637571,8.27303387719095,1.30592572966593e-16,1.89440851159664e-14,ENST00000289119.7,ENSG00000158201.10,ABHD3,ABHD3-201,19,105,18,286,23,153
81,77.7472095415872,3.76621136459335,0.458126316069232,8.22090159960208,2.01978939505496e-16,2.89378468266824e-14,ENST00000371975.9,ENSG00000085999.13,RAD54L,RAD54L-201,9,59,18,238,9,161
82,91.8351619818225,3.94300896655822,0.480943811455124,8.19848155365263,2.43442412222425e-16,3.44530389492834e-14,ENST00000369798.7,ENSG00000112742.10,TTK,TTK-202,7,77,23,236,8,217
83,109.848434910981,3.21106005044411,0.3928322818587,8.1741246805147,2.98021511648964e-16,4.16691523215207e-14,ENST00000256442.10,ENSG00000134057.15,CCNB1,CCNB1-201,19,121,35,275,18,182
84,145.561548510739,-3.85903619542218,0.472527309375231,-8.16680034964443,3.1667633926476e-16,4.37503442519945e-14,ENST00000372844.8,ENSG00000116983.13,HPCAL4,HPCAL4-201,438,17,307,13,185,20
85,130.365772455635,-4.26403103729126,0.525238022053972,-8.1182832511183,4.72824232108131e-16,6.45544142778218e-14,ENST00000465261.6,ENSG00000136153.20,LMO7,LMO7-207,411,8,293,26,150,5
86,189.401763520676,2.62305475280015,0.324575095918372,8.08150343567896,6.39731252169272e-16,8.63265253654e-14,ENST00000299427.12,ENSG00000166340.18,TPP1,TPP1-201,64,164,53,400,59,410
87,171.081474156993,3.46297733019741,0.429032624572111,8.07159440066164,6.9386044035434e-16,9.25546024173806e-14,ENST00000451791.7,ENSG00000181195.11,PENK,PENK-202,39,218,27,495,29,186
88,124.382082571175,3.54815518028222,0.440140154615728,8.06142121565801,7.54124899667781e-16,9.94502211436886e-14,ENST00000373872.9,ENSG00000118707.11,TGIF2,TGIF2-201,22,70,25,422,19,264
89,51.2534491800893,3.87608374122392,0.481773707454128,8.04544474148785,8.5932770799082e-16,1.120505399015e-13,ENST00000216392.8,ENSG00000100504.17,PYGL,PYGL-201,8,55,9,115,5,110
90,135.52696305639,4.30131435050421,0.535419687991383,8.03353788995042,9.47013913360574e-16,1.20770290819225e-13,ENST00000614986.4,ENSG00000263001.8,GTF2I,GTF2I-215,10,231,24,180,10,235
91,164.039378480995,3.40116884307299,0.423341607457145,8.03410008173432,9.4268225745291e-16,1.20770290819225e-13,ENST00000361188.9,ENSG00000198901.14,PRC1,PRC1-201,24,123,49,547,23,287
92,196.506803941383,4.06990467748385,0.507027074468035,8.02699674717356,9.98877321814186e-16,1.25999688257105e-13,ENST00000301905.9,ENSG00000168078.10,PBK,PBK-201,8,143,39,622,26,418
93,1696.24640709077,3.35073872765876,0.418587452195227,8.00487140760254,1.19591576900006e-15,1.48860033428535e-13,ENST00000265113.9,ENSG00000079215.15,SLC1A3,SLC1A3-201,340,1863,566,3869,143,3216
94,62.2792953560182,3.46586042022313,0.43302348122304,8.00386253981906,1.20575985715487e-15,1.48860033428535e-13,ENST00000614342.1,ENSG00000165821.12,SALL2,SALL2-207,16,59,11,166,8,120
95,69.7136377402337,-3.71072192709242,0.465905572179095,-7.9645364826545,1.65844247924974e-15,2.02591841807297e-13,ENST00000606888.3,ENSG00000272031.3,ANKRD34A,ANKRD34A-201,198,4,118,14,121,12
96,266.616318497445,4.2491379200485,0.53363169615882,7.96267903618655,1.68353757453555e-15,2.0351514117172e-13,ENST00000308108.9,ENSG00000175305.18,CCNE2,CCNE2-201,33,473,48,394,11,390
97,68.1082319312655,3.5648145609306,0.448512264275327,7.94808714247839,1.89413401200801e-15,2.26612631024258e-13,ENST00000394249.8,ENSG00000198901.14,PRC1,PRC1-202,16,52,11,210,9,135
98,475.176143118214,2.92179413344887,0.367677994107369,7.94661138353482,1.91682534226059e-15,2.26987327519736e-13,ENST00000265056.12,ENSG00000073111.14,MCM2,MCM2-201,116,476,187,1316,75,719
99,115.386771412878,3.3900725612143,0.426921220677939,7.94074502979954,2.00970416254102e-15,2.35581987942308e-13,ENST00000454520.6,ENSG00000161800.13,RACGAP1,RACGAP1-203,20,83,31,395,17,200
100,159.931068102027,4.34131535394277,0.547702253837825,7.92641498829442,2.25562931410182e-15,2.61765781901516e-13,ENST00000300093.9,ENSG00000166851.15,PLK1,PLK1-201,4,113,23,552,22,319
101,6380.23607000728,2.73963475543737,0.346975859741888,7.89575031956215,2.88573870234175e-15,3.31574234066099e-13,ENST00000360472.9,ENSG00000162734.13,PEA15,PEA15-201,1959,8361,2385,10825,1297,10730
102,78.3705697988073,3.8923571872131,0.49450387764184,7.87123693705848,3.51151870234146e-15,3.99521319026203e-13,ENST00000335757.10,ENSG00000129353.15,SLC44A2,SLC44A2-201,15,119,9,128,9,138
103,103.852365448292,3.39789438342993,0.432320776677332,7.85966015685152,3.85177048022095e-15,4.33978606048195e-13,ENST00000245960.10,ENSG00000101224.18,CDC25B,CDC25B-201,16,77,31,246,14,265
104,214.300081489699,-2.92266326199091,0.372226438779596,-7.85184220544174,4.09970108694072e-15,4.57471453018722e-13,ENST00000356264.7,ENSG00000078053.17,AMPH,AMPH-202,590,23,310,77,372,53
105,139.983831076668,-2.87874758434893,0.368617798594305,-7.80957293795038,5.73820836450977e-15,6.34208648287009e-13,ENST00000359388.8,ENSG00000158560.14,DYNC1I1,DYNC1I1-202,336,18,230,54,257,29
106,123.264231647647,-4.66776195471444,0.598013506158673,-7.80544570756889,5.92916249721114e-15,6.49131422454107e-13,ENST00000304402.6,ENSG00000172209.6,GPR22,GPR22-201,194,0,349,25,249,7
107,140.860962138708,3.03588206605599,0.389426352329447,7.79577973574755,6.40119614168742e-15,6.94260572189556e-13,ENST00000349038.8,ENSG00000011304.22,PTBP1,PTBP1-201,29,95,45,359,29,337
108,574.913971607045,-4.04767797371929,0.519754350213902,-7.78767502773855,6.8253455596406e-15,7.33408659441011e-13,ENST00000650287.1,ENSG00000175445.17,LPL,LPL-207,1892,27,423,75,1278,98
109,425.945669709956,-3.76820333790813,0.484046897618826,-7.78478977232386,6.98292215477097e-15,7.43456987212083e-13,ENST00000282908.10,ENSG00000152953.13,STK32B,STK32B-201,873,25,1122,138,685,26
110,80.1118692660619,-4.59184608121346,0.590109604429254,-7.78134442609967,7.17578362742955e-15,7.57045172693817e-13,ENST00000443491.6,ENSG00000158856.19,DMTN,DMTN-206,255,0,122,15,144,6
111,64.9253053775635,3.24102460173607,0.417023348691553,7.77180609168544,7.73748367982076e-15,8.08950433372252e-13,ENST00000242576.7,ENSG00000076248.11,UNG,UNG-201,15,60,17,180,10,117
112,78.0381118084553,3.32058160749504,0.427640980136023,7.76488166882144,8.17214840653682e-15,8.46765913016605e-13,ENST00000340866.10,ENSG00000116791.14,CRYZ,CRYZ-201,18,92,20,205,10,113
113,54.539957428305,-3.72388074030205,0.48022354729512,-7.75447343487625,8.87107915479126e-15,9.03060294660988e-13,ENST00000346248.7,ENSG00000182022.18,CHST15,CHST15-201,131,4,104,12,104,7
114,124.350949791039,2.54926712529683,0.328743870711035,7.75456929366639,8.86438118031331e-15,9.03060294660988e-13,ENST00000289968.11,ENSG00000140750.17,ARHGAP17,ARHGAP17-201,46,126,44,263,32,228
115,267.280144429428,-4.01849806276663,0.518537338956441,-7.74967926293191,9.21249416536649e-15,9.29660824252853e-13,ENST00000221166.10,ENSG00000104722.14,NEFM,NEFM-201,1046,11,340,31,345,53
116,155.073051757862,3.73263030383786,0.482071322714225,7.7429005376671,9.717405820022e-15,9.72159435701338e-13,ENST00000313288.9,ENSG00000013810.21,TACC3,TACC3-201,15,106,45,427,14,382
117,295.965696824099,-4.01298835433885,0.519254076741149,-7.72837139676294,1.08931151883835e-14,1.08046668171957e-12,ENST00000381323.7,ENSG00000197872.11,CYRIA,CYRIA-201,1183,24,537,49,230,26
118,46.8881654814005,4.05176192954597,0.525796546021419,7.70595006795825,1.29873405826788e-14,1.27727192764396e-12,ENST00000397063.8,ENSG00000116044.16,NFE2L2,NFE2L2-202,4,45,10,119,4,102
119,80.8429874431421,3.86701756293127,0.502238126259636,7.69956990667051,1.36524966123247e-14,1.33140523685738e-12,ENST00000320743.8,ENSG00000139263.12,LRIG3,LRIG3-201,6,101,22,185,7,142
120,138.52493521877,-2.62294666763954,0.341133262909641,-7.68892087880126,1.48381183129624e-14,1.4349696918494e-12,ENST00000330430.10,ENSG00000172348.16,RCAN2,RCAN2-202,302,20,299,61,205,36
121,119.289856662665,3.0209389638172,0.392962535562503,7.68760044642145,1.49920136126539e-14,1.43787039648635e-12,ENST00000323482.9,ENSG00000154930.15,ACSS1,ACSS1-201,27,84,29,276,31,300
122,3141.1001031714,-2.93135763130711,0.383354316350576,-7.64660134575449,2.06360831074493e-14,1.96296511854056e-12,ENST00000443721.2,ENSG00000186732.14,MPPED1,MPPED1-203,6812,304,5917,1522,5794,527
123,1140.31867108477,-2.5973135819123,0.340692904563234,-7.62362100039049,2.46656871503241e-14,2.32719755593098e-12,ENST00000342266.4,ENSG00000118507.18,AKAP7,AKAP7-202,2838,197,1576,472,2105,279
124,102.994164639158,-3.9543901101148,0.520181700354806,-7.6019400671296,2.91723840478312e-14,2.73020578125065e-12,ENST00000422135.5,ENSG00000147642.17,SYBU,SYBU-205,323,2,157,27,176,12
125,315.442430655797,2.79911229228609,0.368826126704168,7.58924623181924,3.21771785581439e-14,2.98732925733808e-12,ENST00000379775.9,ENSG00000170525.21,PFKFB3,PFKFB3-203,111,202,105,847,55,707
126,58.5677473238112,4.94920181401123,0.653650148768394,7.57163724866659,3.68549407412919e-14,3.39445704208486e-12,ENST00000650919.1,ENSG00000157168.20,NRG1,NRG1-225,0,46,5,216,7,102
127,62.8200902728599,-3.7823784467203,0.500211478021805,-7.56155868649502,3.98267651595634e-14,3.63928826517113e-12,ENST00000371901.4,ENSG00000186377.8,CYP4X1,CYP4X1-201,145,2,121,18,126,7
128,449.867648571073,-2.64745553305777,0.351321767186329,-7.53570026207243,4.85721130922254e-14,4.40374509715059e-12,ENST00000304523.10,ENSG00000169744.13,LDB2,LDB2-201,751,47,1001,221,830,127
129,126.981263286813,3.15089153842968,0.419591822023702,7.50942075856685,5.9389554546741e-14,5.34275798848782e-12,ENST00000373055.6,ENSG00000134690.11,CDCA8,CDCA8-202,18,93,42,324,26,295
130,260.440143054186,-2.83007799091329,0.377154875732583,-7.50375554715065,6.20149069711543e-14,5.53602304154035e-12,ENST00000673969.1,ENSG00000196990.9,FAM163B,FAM163B-203,469,41,404,69,614,73
131,56.2190438107055,-3.67730691388362,0.491078674214824,-7.48822359220381,6.98120247170384e-14,6.18449272397886e-12,ENST00000518698.6,ENSG00000165084.16,C8orf34,C8orf34-206,150,5,90,11,108,8
132,110.937718875667,2.9323346009886,0.391990830428525,7.48062039559181,7.39725642100129e-14,6.5034212701303e-12,ENST00000435224.3,ENSG00000166016.6,ABTB2,ABTB2-201,27,75,31,335,28,217
133,57.2955303277652,3.96482420983482,0.53077417418696,7.46988908401231,8.02624452100036e-14,7.00335095234656e-12,ENST00000680125.1,ENSG00000079215.15,SLC1A3,SLC1A3-229,8,65,8,82,7,155
134,90.2565445064008,3.23211041421685,0.432778722080467,7.46827477718717,8.12530386543738e-14,7.03513315200523e-12,ENST00000431828.6,ENSG00000114982.19,KANSL3,KANSL3-206,15,93,33,214,11,173
135,219.155896328051,3.73764280909028,0.500532777822618,7.46732876386139,8.18391189591302e-14,7.03513315200523e-12,ENST00000620879.4,ENSG00000263001.8,GTF2I,GTF2I-218,33,343,57,305,15,399
136,59.7545378300718,4.00105025677754,0.536422211589889,7.45877066670844,8.7333461976363e-14,7.45224136938009e-12,ENST00000393158.7,ENSG00000170962.13,PDGFD,PDGFD-202,8,79,14,134,2,101
137,131.869893575502,3.68926402941289,0.494770544111851,7.45651509233516,8.88409238125467e-14,7.52553956820879e-12,ENST00000275517.8,ENSG00000146670.10,CDCA5,CDCA5-201,9,126,40,278,15,321
138,280.452066882185,-3.56670417733936,0.478503401379227,-7.45387424009689,9.06383999776111e-14,7.62216399811722e-12,ENST00000254079.9,ENSG00000131771.14,PPP1R1B,PPP1R1B-201,451,15,430,91,785,36
139,1082.16433282295,2.85714961005455,0.383698342366757,7.44634337597307,9.59628409485971e-14,8.01186164898179e-12,ENST00000396659.8,ENSG00000171766.17,GATM,GATM-201,372,624,221,2823,282,2660
140,55.3901362296506,3.23152797160565,0.434639119501809,7.43496806111168,1.0459323126493e-13,8.67003177735367e-12,ENST00000396679.6,ENSG00000123219.13,CENPK,CENPK-202,12,50,15,151,9,104
141,214.260374272964,-2.90992373820513,0.392329417576539,-7.41704192405466,1.19765045325766e-13,9.85725780854978e-12,ENST00000298119.9,ENSG00000165379.14,LRFN5,LRFN5-201,599,39,353,63,325,38
142,91.2510099215757,4.13566937986418,0.559325827904294,7.39402540261708,1.42449180352026e-13,1.16417094224314e-11,ENST00000310955.11,ENSG00000117399.14,CDC20,CDC20-201,4,53,12,329,16,189
143,53.6246805459834,3.46506767573971,0.468872550714694,7.3902122665487,1.4659459904626e-13,1.1896715537985e-11,ENST00000264346.12,ENSG00000138642.16,HERC6,HERC6-201,11,64,13,104,6,109
144,36.4760357014281,4.71345176995877,0.639210126609084,7.3738690514228,1.65745997210146e-13,1.33575159557205e-11,ENST00000343575.11,ENSG00000107562.17,CXCL12,CXCL12-201,2,39,5,83,2,84
145,124.195455925805,-4.05129644828795,0.549635299351642,-7.37088111529031,1.69503953678157e-13,1.35386444753725e-11,ENST00000288228.10,ENSG00000157470.12,FAM81A,FAM81A-201,514,6,147,19,148,18
146,119.139437307675,2.96148147769492,0.401816392485489,7.37023559286936,1.7032676375738e-13,1.35386444753725e-11,ENST00000542575.6,ENSG00000105281.12,SLC1A5,SLC1A5-203,24,79,40,313,27,276
147,3825.37634736664,2.36738329326728,0.321688180863477,7.35924859568274,1.84948321108427e-13,1.46008521528115e-11,ENST00000391971.7,ENSG00000168385.18,SEPTIN2,SEPTIN2-203,1485,4554,1740,6743,987,6341
148,367.266389510146,-2.25748277026535,0.307829661103065,-7.33354531910921,2.24142637825467e-13,1.75755088646253e-11,ENST00000334192.8,ENSG00000066629.18,EML1,EML1-203,641,57,688,191,685,143
149,57.7861559647935,3.83883833299095,0.523622733415655,7.33130570544509,2.27921081595502e-13,1.76334943461054e-11,ENST00000398129.5,ENSG00000087274.19,ADD1,ADD1-206,11,86,6,96,8,103
150,116.683313396109,3.2098573973544,0.437817395605555,7.33149808475466,2.27594077738898e-13,1.76334943461054e-11,ENST00000638510.1,ENSG00000164199.18,ADGRV1,ADGRV1-211,29,176,26,184,21,187
151,146.63645425188,4.00406544886119,0.54912351858135,7.29173913221858,3.05979196377814e-13,2.3515818370626e-11,ENST00000311597.10,ENSG00000100427.16,MLC1,MLC1-201,28,138,8,182,21,477
152,855.920608980678,-2.44373577609863,0.335478444557506,-7.28433023266786,3.232722709868e-13,2.46814125315909e-11,ENST00000392588.5,ENSG00000112290.13,WASF1,WASF1-206,1648,161,1318,399,1787,222
153,1829.98615468012,2.36075038860191,0.324672034127827,7.27118488952595,3.5634780610228e-13,2.70288646393265e-11,ENST00000335181.10,ENSG00000067225.20,PKM,PKM-202,588,1190,729,4563,661,3904
154,275.839073385853,-2.13214304940818,0.293775157929537,-7.25773773533151,3.93617787849209e-13,2.96619118700654e-11,ENST00000358540.7,ENSG00000110786.18,PTPN5,PTPN5-201,503,49,577,139,428,122
155,44.8368590372532,4.27988345779891,0.590399807136162,7.2491274659442,4.19464994862685e-13,3.14057500992352e-11,ENST00000395425.6,ENSG00000126787.13,DLGAP5,DLGAP5-202,3,35,10,126,2,106
156,251.071920624564,2.60284485462611,0.359206738010092,7.24609139863346,4.28970692234522e-13,3.19115697652669e-11,ENST00000229201.4,ENSG00000111602.12,TIMELESS,TIMELESS-201,92,155,86,603,62,606
157,186.924670286049,-2.8960034928654,0.399723704683736,-7.24501314015573,4.32397282355142e-13,3.19615952976524e-11,ENST00000680148.1,ENSG00000116337.20,AMPD2,AMPD2-240,574,30,311,58,240,39
158,161.598451213805,3.47416356608682,0.479729977827484,7.24191467420903,4.42394159884081e-13,3.2493571047182e-11,ENST00000232458.9,ENSG00000114346.14,ECT2,ECT2-201,25,197,56,348,11,292
159,123.92169165146,-3.54802356925165,0.491863249112083,-7.21343498555051,5.45577786439159e-13,3.98203157963927e-11,ENST00000296533.3,ENSG00000164128.7,NPY1R,NPY1R-201,160,4,354,32,246,27
160,40.5075386787757,4.46255896646629,0.621656380734024,7.17849780806094,7.04815206647049e-13,5.11211279571188e-11,ENST00000372224.9,ENSG00000142945.13,KIF2C,KIF2C-202,4,27,6,102,2,116
161,100.709128292827,-2.77018012192428,0.386434555367215,-7.16856213671645,7.57895334620186e-13,5.46296606103556e-11,ENST00000413765.6,ENSG00000091129.22,NRCAM,NRCAM-204,206,15,241,42,147,20
162,72.2690854124814,4.36736449173995,0.609455863095696,7.16600619699706,7.7217279736289e-13,5.5315217983928e-11,ENST00000352618.9,ENSG00000111247.15,RAD51AP1,RAD51AP1-202,3,57,18,208,2,167
163,554.815190149633,-2.79089399491034,0.389760182150964,-7.16054159126332,8.03589443919109e-13,5.72126104090875e-11,ENST00000315554.14,ENSG00000070831.18,CDC42,CDC42-201,909,53,914,245,1332,149
164,51.354220204527,3.5344955253381,0.496926286921772,7.11271594673057,1.13781305203608e-12,8.05141492004797e-11,ENST00000303375.10,ENSG00000011028.14,MRC2,MRC2-201,12,51,4,116,11,112
165,210.590373335234,-2.10742215639169,0.296976663699204,-7.09625507318047,1.28182803414332e-12,9.01552384014134e-11,ENST00000264463.8,ENSG00000040731.10,CDH10,CDH10-201,422,42,429,103,302,91
166,77.7806255508751,2.83881956199562,0.400143582266639,7.09450229318921,1.29817822948683e-12,9.07551708023776e-11,ENST00000391973.6,ENSG00000168385.18,SEPTIN2,SEPTIN2-204,23,72,30,177,12,158
167,108.110952542939,4.91772556771127,0.695388163368492,7.07191440229524,1.52810677024803e-12,1.06189695022326e-10,ENST00000288207.7,ENSG00000157456.8,CCNB2,CCNB2-201,1,37,14,438,8,252
168,33.0223673287099,4.72131074141954,0.667896402986561,7.06892673820035,1.56136546758083e-12,1.07855037209973e-10,ENST00000299162.10,ENSG00000139445.18,FOXN4,FOXN4-201,1,32,3,89,4,71
169,71.2325134091089,-3.66305794056268,0.518599773395116,-7.0633620153394,1.62521580720501e-12,1.11601357648604e-10,ENST00000400081.7,ENSG00000186297.12,GABRA5,GABRA5-203,238,8,104,15,106,7
170,32.7114796238131,5.15329189830646,0.73282855957946,7.03205658532703,2.03511230255042e-12,1.38926342771162e-10,ENST00000350051.8,ENSG00000089685.15,BIRC5,BIRC5-202,2,39,3,70,1,73
171,122.195907996084,2.67965997468263,0.381388383247003,7.02606605861714,2.12437913040923e-12,1.44172045663152e-10,ENST00000222747.8,ENSG00000106025.9,TSPAN12,TSPAN12-201,54,118,33,227,25,270
172,1067.48249753169,-2.18819663225609,0.312100500176289,-7.01119232753583,2.362956426194e-12,1.5943086817431e-10,ENST00000368417.6,ENSG00000188580.15,NKAIN2,NKAIN2-202,2031,250,2399,549,1484,310
173,446.592419982218,-3.07394515760798,0.439768344886044,-6.9899191093541,2.75044778968434e-12,1.84502581498767e-10,ENST00000650012.1,ENSG00000084234.18,APLP2,APLP2-226,1073,23,693,191,889,104
174,52.1904163287561,3.23264591249069,0.463187894196765,6.97912435318839,2.97025488504289e-12,1.98102344488062e-10,ENST00000263160.4,ENSG00000091664.9,SLC17A6,SLC17A6-201,11,49,16,106,7,124
175,161.510253943014,-3.1765799407201,0.456450827923596,-6.95930371113669,3.41958602084927e-12,2.26767404411176e-10,ENST00000274901.9,ENSG00000146151.14,HMGCLL1,HMGCLL1-201,366,9,209,58,380,37
176,33.8074895790371,4.43124565227071,0.637739945486358,6.94835831381288,3.69561401686646e-12,2.43679549237133e-10,ENST00000367409.9,ENSG00000066279.19,ASPM,ASPM-203,4,47,4,68,2,62
177,40.2819422388584,4.18606784898767,0.602992808481695,6.94215219502862,3.86170836683144e-12,2.53192799983496e-10,ENST00000396148.2,ENSG00000123080.12,CDKN2C,CDKN2C-203,4,25,4,103,6,115
178,128.030006801486,-2.34427589341528,0.338468191214492,-6.92613354597236,4.32498206692841e-12,2.81974252172495e-10,ENST00000451301.5,ENSG00000123562.18,MORF4L2,MORF4L2-208,233,23,246,63,232,40
179,149.923241940428,2.43439408550795,0.352179524778032,6.91236688743409,4.76633185822401e-12,3.09012744216143e-10,ENST00000589210.6,ENSG00000182473.22,EXOC7,EXOC7-216,68,142,62,355,30,254
180,65.4355315392407,-3.40601012521043,0.492807695778021,-6.911438588298,4.79763224519262e-12,3.09314012252558e-10,ENST00000316724.10,ENSG00000136717.15,BIN1,BIN1-202,191,4,90,19,121,12
181,46.9763892531974,-4.96086974793994,0.719033739402349,-6.89935600527361,5.22388087057821e-12,3.34934461342874e-10,ENST00000400228.6,ENSG00000088387.21,DOCK9,DOCK9-204,174,1,55,6,80,2
182,47.1670170931341,-3.74507053428334,0.542969855751865,-6.89738204544973,5.29695915896195e-12,3.35908257047833e-10,ENST00000376717.6,ENSG00000106772.19,PRUNE2,PRUNE2-202,141,3,98,12,62,5
183,319.908834655833,-2.84875832755701,0.412994002499357,-6.89782009016329,5.2806562166363e-12,3.35908257047833e-10,ENST00000395487.6,ENSG00000184613.11,NELL2,NELL2-202,607,22,537,146,704,88
184,162.637401596059,-2.12993157004419,0.309183885896492,-6.88888285321976,5.62322202949712e-12,3.54660280719099e-10,ENST00000258187.9,ENSG00000103034.15,NDRG4,NDRG4-201,322,30,312,89,255,64
185,245.758689523892,-2.53834217069221,0.368928651456217,-6.88030642421779,5.97239517390924e-12,3.74646735098469e-10,ENST00000330188.13,ENSG00000143549.21,TPM3,TPM3-206,647,51,419,67,352,82
186,416.847797111487,-2.414766500172,0.351655039281568,-6.86686164118499,6.56296653421994e-12,4.09479713062486e-10,ENST00000256001.13,ENSG00000133627.18,ACTR3B,ACTR3B-201,1027,79,733,218,612,95
187,108.070533361723,3.42011213868118,0.498485560850662,6.86100542780976,6.83775651157219e-12,4.24343124688745e-10,ENST00000641597.1,ENSG00000092621.13,PHGDH,PHGDH-223,13,52,24,337,24,266
188,267.755547244983,2.39777812995833,0.349629625757437,6.85805193070748,6.98058857774955e-12,4.30902821514806e-10,ENST00000542321.6,ENSG00000182175.15,RGMA,RGMA-203,97,283,136,527,58,476
189,183.390197883167,2.43714141553828,0.355879868515546,6.84821376860719,7.47777702156276e-12,4.59151335107068e-10,ENST00000290551.5,ENSG00000159388.6,BTG2,BTG2-201,73,132,51,409,66,413
190,73.040263158517,3.45573698341091,0.504847034874979,6.84511692589558,7.64134325722596e-12,4.66725202632143e-10,ENST00000302759.11,ENSG00000169679.15,BUB1,BUB1-201,11,61,26,175,5,173
